Country,Year,Region,Population
Zimbabwe,2005,Africa,12710.589
Zimbabwe,2006,Africa,12724.308
Benin,1980,Africa,3718.024
Benin,1981,Africa,3822.206
Benin,1982,Africa,3931.355
Benin,1983,Africa,4045.352
Benin,1984,Africa,4163.968
Benin,1985,Africa,4287.263
Benin,1986,Africa,4414.45
Benin,1987,Africa,4546.136
Benin,1988,Africa,4685.375
Benin,1989,Africa,4836.24
Benin,1990,Africa,5001.271
Benin,1991,Africa,5182.525
Benin,1992,Africa,5378.226
Benin,1993,Africa,5582.42
Benin,1994,Africa,5786.794
Benin,1995,Africa,5985.658
Benin,1996,Africa,6176.318
Benin,1997,Africa,6361.301
Benin,1998,Africa,6546.493
Benin,1999,Africa,6740.491
Benin,2000,Africa,6949.366
Benin,2001,Africa,7174.911
Benin,2002,Africa,7414.744
Benin,2003,Africa,7665.681
Benin,2004,Africa,7922.796
Benin,2005,Africa,8182.362
Benin,2006,Africa,8443.671
Burkina Faso,1980,Africa,6822.84
Burkina Faso,1981,Africa,6985.158
Burkina Faso,1982,Africa,7158.256
Burkina Faso,1983,Africa,7340.907
Burkina Faso,1984,Africa,7531.244
Burkina Faso,1985,Africa,7727.912
Burkina Faso,1986,Africa,7930.69
Burkina Faso,1987,Africa,8140.076
Burkina Faso,1988,Africa,8356.306
Burkina Faso,1989,Africa,8579.825
Burkina Faso,1990,Africa,8811.033
Burkina Faso,1991,Africa,9050.09
Burkina Faso,1992,Africa,9297.116
Burkina Faso,1993,Africa,9552.473
Burkina Faso,1994,Africa,9816.586
Burkina Faso,1995,Africa,10089.876
Burkina Faso,1996,Africa,10372.562
Burkina Faso,1997,Africa,10664.982
Burkina Faso,1998,Africa,10967.836
Burkina Faso,1999,Africa,11281.942
Burkina Faso,2000,Africa,11607.944
Burkina Faso,2001,Africa,11946.08
Burkina Faso,2002,Africa,12296.399
Burkina Faso,2003,Africa,12659.086
Burkina Faso,2004,Africa,13034.258
Burkina Faso,2005,Africa,13421.929
Burkina Faso,2006,Africa,13822.257
Cameroon,1980,Africa,8932.121
Cameroon,1981,Africa,9201.146
Cameroon,1982,Africa,9480.638
Cameroon,1983,Africa,9770.555
Cameroon,1984,Africa,10070.779
Cameroon,1985,Africa,10381.098
Cameroon,1986,Africa,10701.458
Cameroon,1987,Africa,11031.515
Cameroon,1988,Africa,11370.394
Cameroon,1989,Africa,11716.975
Cameroon,1990,Africa,12070.359
Cameroon,1991,Africa,12430.339
Cameroon,1992,Africa,12796.831
Cameroon,1993,Africa,13169.247
Cameroon,1994,Africa,13546.948
Cameroon,1995,Africa,13929.575
Cameroon,1996,Africa,14316.949
Cameroon,1997,Africa,14709.426
Cameroon,1998,Africa,15107.909
Cameroon,1999,Africa,15513.653
Cameroon,2000,Africa,15927.713
Cameroon,2001,Africa,16350.44
Cameroon,2002,Africa,16782.044
Cameroon,2003,Africa,17223.277
Cameroon,2004,Africa,17674.96
Cameroon,2005,Africa,18137.734
Cameroon,2006,Africa,18611.937
Cape Verde,1980,Africa,301.591
Cape Verde,1981,Africa,304.432
Cape Verde,1982,Africa,310.092
Cape Verde,1983,Africa,317.457
Cape Verde,1984,Africa,324.815
Cape Verde,1985,Africa,330.966
Cape Verde,1986,Africa,335.517
Cape Verde,1987,Africa,338.984
Cape Verde,1988,Africa,342.157
Cape Verde,1989,Africa,346.209
Cape Verde,1990,Africa,351.96
Cape Verde,1991,Africa,359.642
Cape Verde,1992,Africa,368.873
Cape Verde,1993,Africa,379.1
Cape Verde,1994,Africa,389.504
Cape Verde,1995,Africa,399.477
Cape Verde,1996,Africa,408.79
Cape Verde,1997,Africa,417.562
Cape Verde,1998,Africa,425.932
Cape Verde,1999,Africa,434.168
Cape Verde,2000,Africa,442.426
Cape Verde,2001,Africa,450.812
Cape Verde,2002,Africa,459.14
Cape Verde,2003,Africa,466.939
Cape Verde,2004,Africa,473.577
Cape Verde,2005,Africa,478.651
Cape Verde,2006,Africa,481.94
Central African Republic,1980,Africa,2274.089
Central African Republic,1981,Africa,2340.047
Central African Republic,1982,Africa,2411.118
Central African Republic,1983,Africa,2484.402
Central African Republic,1984,Africa,2555.936
Central African Republic,1985,Africa,2622.989
Central African Republic,1986,Africa,2684.214
Central African Republic,1987,Africa,2740.708
Central African Republic,1988,Africa,2795.175
Central African Republic,1989,Africa,2851.604
Central African Republic,1990,Africa,2912.824
Central African Republic,1991,Africa,2979.588
Central African Republic,1992,Africa,3050.789
Central African Republic,1993,Africa,3125.144
Central African Republic,1994,Africa,3200.633
Central African Republic,1995,Africa,3275.695
Central African Republic,1996,Africa,3350.299
Central African Republic,1997,Africa,3424.733
Central African Republic,1998,Africa,3498.14
Central African Republic,1999,Africa,3569.523
Central African Republic,2000,Africa,3638.316
Central African Republic,2001,Africa,3704.045
Central African Republic,2002,Africa,3767.248
Central African Republic,2003,Africa,3829.636
Central African Republic,2004,Africa,3893.595
Central African Republic,2005,Africa,3960.897
Central African Republic,2006,Africa,4032.102
Chad,1980,Africa,4512.758
Chad,1981,Africa,4610.917
Chad,1982,Africa,4715.985
Chad,1983,Africa,4829.852
Chad,1984,Africa,4954.649
Chad,1985,Africa,5091.809
Chad,1986,Africa,5242.737
Chad,1987,Africa,5407.077
Chad,1988,Africa,5582.282
Chad,1989,Africa,5764.631
Chad,1990,Africa,5951.574
Chad,1991,Africa,6142.558
Chad,1992,Africa,6338.934
Chad,1993,Africa,6542.419
Chad,1994,Africa,6755.54
Chad,1995,Africa,6980.351
Chad,1996,Africa,7216.321
Chad,1997,Africa,7463.347
Chad,1998,Africa,7724.316
Chad,1999,Africa,8002.899
Chad,2000,Africa,8301.151
Chad,2001,Africa,8620.917
Chad,2002,Africa,8959.964
Chad,2003,Africa,9311.234
Chad,2004,Africa,9665.024
Chad,2005,Africa,10014.413
Chad,2006,Africa,10356.822
Congo,1980,Africa,1796.412
Congo,1981,Africa,1849.97
Congo,1982,Africa,1905.411
Congo,1983,Africa,1962.375
Congo,1984,Africa,2020.333
Congo,1985,Africa,2078.914
Congo,1986,Africa,2138.09
Congo,1987,Africa,2198.025
Congo,1988,Africa,2258.785
Congo,1989,Africa,2320.488
Congo,1990,Africa,2383.283
Congo,1991,Africa,2447.02
Congo,1992,Africa,2511.819
Congo,1993,Africa,2578.424
Congo,1994,Africa,2647.817
Congo,1995,Africa,2720.633
Congo,1996,Africa,2797.572
Congo,1997,Africa,2878.333
Congo,1998,Africa,2961.357
Congo,1999,Africa,3044.444
Congo,2000,Africa,3126.204
Congo,2001,Africa,3205.636
Congo,2002,Africa,3283.719
Congo,2003,Africa,3363.418
Congo,2004,Africa,3448.868
Congo,2005,Africa,3542.867
Congo,2006,Africa,3646.653
Côte d'Ivoire,1980,Africa,8265.549
Côte d'Ivoire,1981,Africa,8630.174
Côte d'Ivoire,1982,Africa,9004.637
Côte d'Ivoire,1983,Africa,9386.245
Côte d'Ivoire,1984,Africa,9771.533
Côte d'Ivoire,1985,Africa,10158.033
Côte d'Ivoire,1986,Africa,10543.628
Côte d'Ivoire,1987,Africa,10928.719
Côte d'Ivoire,1988,Africa,11316.361
Côte d'Ivoire,1989,Africa,11711.125
Côte d'Ivoire,1990,Africa,12115.806
Côte d'Ivoire,1991,Africa,12530.078
Côte d'Ivoire,1992,Africa,12950.995
Côte d'Ivoire,1993,Africa,13375.363
Côte d'Ivoire,1994,Africa,13798.862
Côte d'Ivoire,1995,Africa,14217.43
Côte d'Ivoire,1996,Africa,14632.391
Côte d'Ivoire,1997,Africa,15042.149
Côte d'Ivoire,1998,Africa,15436.47
Côte d'Ivoire,1999,Africa,15802.248
Côte d'Ivoire,2000,Africa,16131.332
Côte d'Ivoire,2001,Africa,16420.173
Côte d'Ivoire,2002,Africa,16674.987
Côte d'Ivoire,2003,Africa,16909.801
Côte d'Ivoire,2004,Africa,17144.325
Côte d'Ivoire,2005,Africa,17393.994
Côte d'Ivoire,2006,Africa,17662.417
Democratic Republic of the Congo,1980,Africa,26357.407
Democratic Republic of the Congo,1981,Africa,27060.353
Democratic Republic of the Congo,1982,Africa,27767.775
Democratic Republic of the Congo,1983,Africa,28490.51
Democratic Republic of the Congo,1984,Africa,29243.529
Democratic Republic of the Congo,1985,Africa,30039.873
Democratic Republic of the Congo,1986,Africa,30871.855
Democratic Republic of the Congo,1987,Africa,31740.965
Democratic Republic of the Congo,1988,Africa,32679.158
Democratic Republic of the Congo,1989,Africa,33727.905
Democratic Republic of the Congo,1990,Africa,34910.591
Democratic Republic of the Congo,1991,Africa,36253.025
Democratic Republic of the Congo,1992,Africa,37731.02
Democratic Republic of the Congo,1993,Africa,39257.294
Democratic Republic of the Congo,1994,Africa,40711.816
Democratic Republic of the Congo,1995,Africa,42012.524
Democratic Republic of the Congo,1996,Africa,43122.601
Democratic Republic of the Congo,1997,Africa,44078.397
Democratic Republic of the Congo,1998,Africa,44960.941
Democratic Republic of the Congo,1999,Africa,45889.1
Democratic Republic of the Congo,2000,Africa,46949.244
Democratic Republic of the Congo,2001,Africa,48167.045
Democratic Republic of the Congo,2002,Africa,49516.96
Democratic Republic of the Congo,2003,Africa,50972.323
Democratic Republic of the Congo,2004,Africa,52487.293
Democratic Republic of the Congo,2005,Africa,54028.003
Democratic Republic of the Congo,2006,Africa,55590.838
Equatorial Guinea,1980,Africa,220.589
Equatorial Guinea,1981,Africa,232.708
Equatorial Guinea,1982,Africa,250.776
Equatorial Guinea,1983,Africa,272.313
Equatorial Guinea,1984,Africa,293.825
Equatorial Guinea,1985,Africa,312.772
Equatorial Guinea,1986,Africa,328.255
Equatorial Guinea,1987,Africa,340.942
Equatorial Guinea,1988,Africa,351.776
Equatorial Guinea,1989,Africa,362.355
Equatorial Guinea,1990,Africa,373.851
Equatorial Guinea,1991,Africa,386.418
Equatorial Guinea,1992,Africa,399.625
Equatorial Guinea,1993,Africa,413.387
Equatorial Guinea,1994,Africa,427.503
Equatorial Guinea,1995,Africa,441.829
Equatorial Guinea,1996,Africa,456.389
Equatorial Guinea,1997,Africa,471.288
Equatorial Guinea,1998,Africa,486.542
Equatorial Guinea,1999,Africa,502.169
Equatorial Guinea,2000,Africa,518.179
Equatorial Guinea,2001,Africa,534.592
Equatorial Guinea,2002,Africa,551.399
Equatorial Guinea,2003,Africa,568.552
Equatorial Guinea,2004,Africa,585.983
Equatorial Guinea,2005,Africa,603.648
Equatorial Guinea,2006,Africa,621.517
Gabon,1980,Africa,726.454
Gabon,1981,Africa,744.624
Gabon,1982,Africa,763.639
Gabon,1983,Africa,783.527
Gabon,1984,Africa,804.319
Gabon,1985,Africa,826.025
Gabon,1986,Africa,848.654
Gabon,1987,Africa,872.158
Gabon,1988,Africa,896.429
Gabon,1989,Africa,921.314
Gabon,1990,Africa,946.703
Gabon,1991,Africa,972.539
Gabon,1992,Africa,998.823
Gabon,1993,Africa,1025.559
Gabon,1994,Africa,1052.772
Gabon,1995,Africa,1080.477
Gabon,1996,Africa,1108.698
Gabon,1997,Africa,1137.412
Gabon,1998,Africa,1166.525
Gabon,1999,Africa,1195.919
Gabon,2000,Africa,1225.527
Gabon,2001,Africa,1255.299
Gabon,2002,Africa,1285.318
Gabon,2003,Africa,1315.82
Gabon,2004,Africa,1347.125
Gabon,2005,Africa,1379.465
Gabon,2006,Africa,1412.907
Gambia,1980,Africa,604.371
Gambia,1981,Africa,625.413
Gambia,1982,Africa,648.202
Gambia,1983,Africa,673.23
Gambia,1984,Africa,701.097
Gambia,1985,Africa,732.092
Gambia,1986,Africa,766.598
Gambia,1987,Africa,804.134
Gambia,1988,Africa,843.06
Gambia,1989,Africa,881.146
Gambia,1990,Africa,916.811
Gambia,1991,Africa,949.479
Gambia,1992,Africa,979.666
Gambia,1993,Africa,1008.242
Gambia,1994,Africa,1036.58
